0.23176,0.35241,-0.022491,0.059624,-0.063599,-0.048707,0.34568,0
-0.76824,-0.64759,0.17751,0.059624,-0.063599,0.076277,-0.65432,1
0.23176,-0.64759,0.027509,-0.065376,-0.063599,-0.04739,0.34568,1
0.23176,-0.64759,0.14001,0.059624,-0.063599,0.040786,-0.65432,1
0.23176,0.35241,0.14001,-0.065376,-0.063599,-0.047146,0.34568,0
-0.26824,0.35241,-0.29749,-0.065376,-0.063599,-0.046349,0.34568,0
0.23176,0.35241,0.37751,-0.065376,-0.063599,0.03837,-0.65432,0
0.23176,0.35241,-0.27249,0.30962,0.10307,-0.021723,0.34568,0
0.23176,-0.64759,0.040009,-0.065376,0.26973,-0.041128,0.34568,1
-0.76824,-0.64759,-0.12249,0.059624,-0.063599,-0.0041641,-0.15432,1
0.23176,-0.64759,-0.24749,0.059624,0.10307,-0.030262,0.34568,1
0.23176,-0.64759,0.42751,-0.065376,-0.063599,-0.011036,-0.65432,1
0.23176,0.35241,-0.047491,-0.065376,-0.063599,-0.047146,0.34568,0
0.23176,0.35241,0.19001,0.059624,0.76973,-0.0018137,0.34568,0
0.23176,-0.64759,-0.12249,-0.065376,-0.063599,-0.047528,0.34568,0
0.23176,-0.64759,0.39001,-0.065376,-0.063599,-0.031629,-0.15432,1
-0.26824,0.35241,-0.27249,0.43462,0.10307,-0.0060102,0.34568,0
0.23176,0.35241,-0.29749,-0.065376,-0.063599,-0.037484,-0.15432,1
0.23176,-0.64759,0.090009,0.059624,-0.063599,-0.027725,0.34568,0
-0.76824,-0.64759,-0.29749,-0.065376,-0.063599,-0.048756,0.34568,1
0.23176,0.35241,0.14001,-0.065376,-0.063599,-0.01211,-0.15432,0
0.23176,0.35241,0.12751,-0.065376,-0.063599,-0.037484,-0.15432,1
-0.26824,-0.64759,-0.10999,-0.065376,-0.063599,-0.047186,0.34568,1
0.23176,0.35241,0.052509,-0.065376,-0.063599,0.006433,-0.65432,1
0.23176,-0.64759,-0.19749,0.30962,0.10307,-0.021723,0.34568,0
0.23176,-0.64759,0.17751,0.059624,0.76973,-0.0015941,0.34568,1
-0.76824,0.35241,-0.29749,-0.065376,-0.063599,-0.048756,0.34568,0
0.23176,0.35241,-0.059991,0.30962,0.26973,0.45048,-0.65432,0
-0.26824,-0.64759,-0.29749,-0.065376,-0.063599,-0.047479,0.34568,1
0.23176,0.35241,-0.29749,-0.065376,-0.063599,-0.047447,0.34568,0
-0.76824,0.35241,0.20251,-0.065376,-0.063599,-0.008751,-0.65432,0
-0.76824,-0.64759,-0.29749,0.059624,-0.063599,0.22313,-0.65432,1
-0.26824,-0.64759,-0.29749,-0.065376,-0.063599,-0.047731,0.34568,1
0.23176,0.35241,0.52751,-0.065376,-0.063599,-0.042364,-0.15432,0
-0.76824,0.35241,0.052509,0.059624,-0.063599,0.097528,-0.65432,0
0.23176,0.35241,0.22751,0.059624,-0.063599,0.038639,-0.65432,0
-0.76824,0.35241,-0.29749,-0.065376,-0.063599,-0.048748,0.34568,1
0.23176,0.35241,-0.034991,-0.065376,-0.063599,-0.047146,0.34568,0
0.23176,-0.64759,-0.072491,0.18462,-0.063599,-0.027725,0.34568,0
-0.76824,-0.64759,-0.12249,0.059624,-0.063599,-0.040916,0.34568,1
0.23176,-0.64759,0.20251,0.059624,-0.063599,-0.044364,0.34568,0
0.23176,-0.64759,0.040009,0.059624,-0.063599,-0.021869,-0.15432,0
-0.76824,0.35241,-0.29749,-0.065376,-0.063599,-0.047447,0.34568,0
-0.76824,-0.64759,-0.25999,0.059624,0.26973,0.018299,-0.15432,1
-0.26824,-0.64759,-0.059991,-0.065376,-0.063599,-0.047479,0.34568,1
0.23176,0.35241,-0.29749,-0.065376,-0.063599,-0.047146,0.34568,0
-0.26824,0.35241,-0.29749,0.059624,-0.063599,-0.032604,0.34568,0
-0.26824,-0.64759,-0.29749,-0.065376,-0.063599,-0.047731,0.34568,1
-0.76824,0.35241,-0.29749,0.18462,-0.063599,-0.020543,0.34568,0
0.23176,-0.64759,-0.072491,0.059624,-0.063599,-0.028115,0.34568,0
0.23176,0.35241,-0.20999,0.43462,0.10307,0.014606,0.34568,0
0.23176,0.35241,-0.034991,-0.065376,-0.063599,-0.047634,0.34568,0
-0.76824,-0.64759,0.31501,0.059624,-0.063599,0.086907,-0.65432,1
0.23176,-0.64759,0.065009,0.059624,-0.063599,-0.01211,-0.15432,1
-0.76824,0.35241,0.51501,-0.065376,0.10307,0.058117,-0.65432,0
0.23176,0.35241,-0.29749,-0.065376,-0.063599,0.006433,-0.65432,1
0.23176,-0.64759,-0.034991,-0.065376,-0.063599,-0.042364,-0.15432,1
-0.76824,0.35241,0.058759,-0.065376,-0.063599,-0.048748,0.34568,0
0.23176,-0.64759,-0.23499,0.059624,0.26973,-0.008694,-0.15432,1
0.23176,0.35241,-0.15999,0.55962,0.26973,0.028684,0.34568,0
-0.76824,0.35241,-0.022491,-0.065376,-0.063599,-0.048748,0.34568,0
0.23176,-0.64759,0.17751,-0.065376,-0.063599,0.093291,-0.65432,1
0.23176,0.35241,0.26501,0.059624,-0.063599,0.10007,-0.65432,0
0.23176,0.35241,-0.24749,0.30962,0.26973,-0.0084013,0.34568,0
-0.76824,0.35241,-0.29749,-0.065376,-0.063599,-0.008751,-0.65432,0
-0.76824,0.35241,-0.29749,0.059624,0.10307,-0.033101,0.34568,1
0.23176,-0.64759,0.065009,-0.065376,-0.063599,-0.042364,-0.15432,1
0.23176,0.35241,-0.059991,-0.065376,-0.063599,-0.046934,0.34568,0
0.23176,-0.64759,-0.084991,0.43462,0.26973,-0.04739,0.34568,1
0.23176,0.35241,0.027509,0.18462,-0.063599,-0.04595,0.34568,0
